9.500000 2.595328e-02 1.265049e-03 9.499235e+00 4.874333e-02 3.562941e-04
9.600000 2.340099e-02 1.132536e-03 9.599385e+00 4.839695e-02 3.025091e-04
9.700000 2.159849e-02 1.011576e-03 9.698696e+00 4.683551e-02 2.606393e-04
9.800000 2.074039e-02 8.516807e-04 9.799130e+00 4.106388e-02 2.302782e-04
9.900000 1.911339e-02 7.056334e-04 9.900096e+00 3.691827e-02 1.992168e-04
10.000000 1.836070e-02 5.987154e-04 9.999444e+00 3.260853e-02 1.768069e-04
10.100000 1.793835e-02 5.385443e-04 1.009974e+01 3.002195e-02 1.576271e-04
10.200000 1.746655e-02 4.402799e-04 1.019968e+01 2.520704e-02 1.416957e-04
10.300000 1.717957e-02 4.141801e-04 1.029940e+01 2.410888e-02 1.273854e-04
10.400000 1.711795e-02 4.121414e-04 1.039980e+01 2.407656e-02 1.155748e-04
10.500000 1.673582e-02 3.753856e-04 1.049941e+01 2.243007e-02 1.027434e-04
10.600000 1.532132e-02 3.468602e-04 1.059910e+01 2.263906e-02 8.812197e-05
10.700000 1.404060e-02 3.006294e-04 1.069922e+01 2.141143e-02 7.540325e-05
10.800000 1.235837e-02 2.621297e-04 1.079893e+01 2.121070e-02 6.313598e-05
10.900000 1.056510e-02 2.078298e-04 1.089879e+01 1.967135e-02 5.193466e-05
11.000000 8.600600e-03 1.577129e-04 1.099818e+01 1.833743e-02 4.168130e-05
11.100000 6.640082e-03 1.173557e-04 1.109739e+01 1.767383e-02 3.269113e-05
11.200000 4.711287e-03 7.605273e-05 1.119662e+01 1.614267e-02 2.453962e-05
11.300000 3.123708e-03 4.935893e-05 1.129654e+01 1.580139e-02 1.776699e-05
11.400000 1.953255e-03 2.950516e-05 1.139552e+01 1.510564e-02 1.257290e-05
11.500000 1.106913e-03 1.557000e-05 1.149506e+01 1.406614e-02 8.433519e-06
11.600000 5.716767e-04 9.906117e-06 1.159430e+01 1.732818e-02 5.437394e-06
11.700000 2.698298e-04 5.091527e-06 1.169321e+01 1.886940e-02 3.353799e-06
11.800000 1.135385e-04 2.863979e-06 1.179222e+01 2.522475e-02 1.983073e-06
11.900000 4.354345e-05 1.558385e-06 1.189328e+01 3.578920e-02 1.128053e-06
12.000000 1.583576e-05 8.702360e-07 1.199293e+01 5.495385e-02 6.464922e-07
12.100000 4.992845e-06 6.235674e-07 1.208929e+01 1.248922e-01 3.670813e-07
12.200000 1.763449e-06 5.870876e-07 1.219153e+01 3.329201e-01 2.754045e-07
12.300000 1.021649e-07 5.582624e-08 1.229183e+01 5.464329e-01 5.108243e-08
12.400000 1.885451e-07 1.096775e-07 1.238815e+01 5.817044e-01 9.427257e-08
